t,u_probe,v_probe,p_probe,f_x,f_y,c_d,c_l
4.985990000000000322e+01,3.144323658953578765e-02,-2.382681596350599840e-02,4.349814181363001353e+02,5.143939475570864506e-01,1.106954892332590035e-11,4.115151580456691605e+00,8.855639138660720278e-11
4.990129999999999910e+01,3.141973397799407985e-02,-2.379561658847917024e-02,4.350015566101056947e+02,5.151466294630234755e-01,1.110719415747807304e-11,4.121173035704187804e+00,8.885755325982458430e-11
4.990599999999999881e+01,8.170686804525228997e-02,-7.136039152153043907e-02,-4.047951968420567937e+03,-5.577269954598812518e+01,3.907985046680551022e-14,-4.461815963679050014e+02,3.126388037344440818e-13
4.995300000000000296e+01,3.139038422327743161e-02,-2.375672993583510806e-02,4.350266681739077512e+02,5.160882660094077146e-01,1.115017106423366045e-11,4.128706128075261717e+00,8.920136851386928356e-11
4.995530000000000115e+01,8.170649369483595770e-02,-7.136017799634457315e-02,-4.052577832994646087e+03,-5.583269180057253323e+01,3.752553823233029107e-14,-4.466615344045802658e+02,3.002043058586423285e-13
5.000469999999999970e+01,8.170612272148269906e-02,-7.135996639948209708e-02,-4.057203698089898353e+03,-5.589268391967822680e+01,2.708944180085381959e-14,-4.471414713574258144e+02,2.167155344068305567e-13
5.005400000000000205e+01,8.170575509473416986e-02,-7.135975671351457716e-02,-4.061829563701629013e+03,-5.595267590453291717e+01,2.930988785010413267e-14,-4.476214072362633374e+02,2.344791028008330613e-13
5.005639999999999645e+01,3.133177931532133559e-02,-2.367933018209460172e-02,4.350766872539036285e+02,5.179741246568965174e-01,1.124097776666888038e-11,4.143792997255172139e+00,8.992782213335104302e-11
5.010340000000000060e+01,8.170539078440695879e-02,-7.135954892117142567e-02,-4.066455429825184183e+03,-5.601266775635262718e+01,2.087219286295294296e-14,-4.481013420508210174e+02,1.669775429036235437e-13
5.010810000000000031e+01,3.130252393906290259e-02,-2.364081620640289677e-02,4.351015953181490659e+02,5.189183319700139130e-01,1.128852393506019069e-11,4.151346655760111304e+00,9.030819148048152556e-11
5.015270000000000294e+01,8.170502976058952038e-02,-7.135934300533830488e-02,-4.071081296455949996e+03,-5.607265947634304126e+01,1.820765760385256726e-14,-4.485812758107443301e+02,1.456612608308205381e-13
5.015990000000000038e+01,3.127329980184717639e-02,-2.360242558437852106e-02,4.351264360951014396e+02,5.198633815001140190e-01,1.133292678451303104e-11,4.158907052000912152e+00,9.066341427610424830e-11
5.020120000000000005e+01,3.124994291177638633e-02,-2.357180161010849831e-02,4.351462604518314947e+02,5.206200226330384151e-01,1.137093197378646892e-11,4.164960181064307321e+00,9.096745579029175133e-11
5.020210000000000150e+01,8.170467199364002397e-02,-7.135913894905579480e-02,-4.075707163589357151e+03,-5.613265106569502905e+01,3.907985046680551022e-14,-4.490612085255602324e+02,3.126388037344440818e-13
5.025139999999999674e+01,8.170431745418399450e-02,-7.135893673551797767e-02,-4.080333031220873181e+03,-5.619264252559564454e+01,3.819167204710538499e-14,-4.495411402047651563e+02,3.055333763768430799e-13
5.025289999999999679e+01,3.122077473450009938e-02,-2.353363193358070857e-02,4.351709807932069793e+02,5.215665698650676640e-01,1.141649882269168970e-11,4.172532558920541312e+00,9.133199058153351757e-11
5.030080000000000240e+01,8.170396611311171731e-02,-7.135873634807116117e-02,-4.084958899346010185e+03,-5.625263385721380871e+01,3.086420008457935182e-14,-4.500210708577104697e+02,2.469136006766348146e-13
5.030460000000000065e+01,3.119163749853294532e-02,-2.349558440112361341e-02,4.351956346023050628e+02,5.225139390796955663e-01,1.146410050223423127e-11,4.180111512637564530e+00,9.171280401787385017e-11
5.035009999999999764e+01,8.170361794157594837e-02,-7.135853777021231026e-02,-4.089584767960319368e+03,-5.631262506171361792e+01,3.641531520770513453e-14,-4.505010004937089434e+02,2.913225216616410762e-13
5.035640000000000072e+01,3.116253110034193988e-02,-2.345765858366492471e-02,4.352202221463598448e+02,5.234621231424347876e-01,1.151019470707614900e-11,4.187696985139478301e+00,9.208155765660919201e-11
5.040559999999999974e+01,8.170323000160034654e-02,-7.135831651278765064e-02,-4.094788870730642884e+03,-5.638011501626198196e+01,1.820765760385256726e-14,-4.510409201300958557e+02,1.456612608308205381e-13
5.040809999999999746e+01,3.113345543783713198e-02,-2.341985405366098227e-02,4.352447436913460024e+02,5.244111149666428329e-01,1.155693509641286809e-11,4.195288919733142663e+00,9.245548077130294473e-11
5.045499999999999829e+01,8.170288847073210736e-02,-7.135812172618809235e-02,-4.099414740369853462e+03,-5.644010595444297707e+01,4.241051954068097984e-14,-4.515208476355438165e+02,3.392841563254478388e-13
5.045980000000000132e+01,3.110441041035275425e-02,-2.338217038508957207e-02,4.352691995019850992e+02,5.253609075133102158e-01,1.160315073189810420e-11,4.202887260106481726e+00,9.282520585518483358e-11
5.050110000000000099e+01,3.108119637883026420e-02,-2.335211018514386436e-02,4.352887169988634923e+02,5.261213133707868250e-01,1.164175787021770603e-11,4.208970506966294600e+00,9.313406296174164822e-11
5.050430000000000064e+01,8.170255002091825203e-02,-7.135792869856101561e-02,-4.104040610484589706e+03,-5.650009676906813638e+01,3.508304757815494668e-14,-4.520007741525450911e+02,2.806643806252395734e-13
5.055279999999999774e+01,3.105220624517925077e-02,-2.331464299840428633e-02,4.353130551508019153e+02,5.270725296302276597e-01,1.168863183326207533e-11,4.216580237041821277e+00,9.350905466609660266e-11
5.055369999999999919e+01,8.170221462436948190e-02,-7.135773741401088555e-02,-4.108666481070566078e+03,-5.656008746125456810e+01,3.441691376337985275e-14,-4.524806996900365448e+02,2.753353101070388220e-13
5.060300000000000153e+01,8.170188225354679812e-02,-7.135754785678595502e-02,-4.113292352123533419e+03,-5.662007803211201917e+01,4.107825191113079200e-14,-4.529606242568961534e+02,3.286260152890463360e-13
5.060459999999999781e+01,3.102324647210261827e-02,-2.327729548826884889e-02,4.353373283030042558e+02,5.280245271533446916e-01,1.173513456548258560e-11,4.224196217226757533e+00,9.388107652386068480e-11
5.065240000000000009e+01,8.170155288115969749e-02,-7.135736001127698791e-02,-4.117918223639286225e+03,-5.668006848273929421e+01,3.286260152890463360e-14,-4.534405478619143537e+02,2.629008122312370688e-13
5.065630000000000166e+01,3.099431696417771775e-02,-2.324006723443254596e-02,4.353615367154909563e+02,5.289772990790331253e-01,1.178220281755626431e-11,4.231818392632265002e+00,9.425762254045011446e-11
5.070170000000000243e+01,8.170122648016374389e-02,-7.135717386201609336e-02,-4.122544095613649915e+03,-5.674005881422538522e+01,3.308464613382966490e-14,-4.539204705138030818e+02,2.646771690706373192e-13
5.070799999999999841e+01,3.096541762731833472e-02,-2.320295781807828542e-02,4.353856806470615766e+02,5.299308385923230391e-01,1.182973684288324279e-11,4.239446708738584313e+00,9.463789474306594229e-11
5.075110000000000099e+01,8.170090302375812574e-02,-7.135698939367533800e-02,-4.127169968042493565e+03,-5.680004902764647312e+01,4.241051954068097984e-14,-4.544003922211717850e+02,3.392841563254478388e-13
5.075970000000000226e+01,3.093654836875709552e-02,-2.316596682187009593e-02,4.354097603553003069e+02,5.308851389239716001e-01,1.187839843846960619e-11,4.247081111391772801e+00,9.502718750775684953e-11
5.080040000000000333e+01,8.170058248538387968e-02,-7.135680659106541368e-02,-4.131795840921718991e+03,-5.686003912407438321e+01,4.085620730620576069e-14,-4.548803129925950657e+02,3.268496584496460855e-13
5.080100000000000193e+01,3.091347455677433131e-02,-2.313645900790035209e-02,4.354289780534174952e+02,5.316491224586016306e-01,1.191565943137185002e-11,4.253192979668813045e+00,9.532527545097480015e-11
5.085280000000000200e+01,3.088465920951900465e-02,-2.309968012097039780e-02,4.354529428049183934e+02,5.326047753497125115e-01,1.196464975705691103e-11,4.260838202797700092e+00,9.571719805645528822e-11
5.085589999999999833e+01,8.170022533491061445e-02,-7.135660291046221071e-02,-4.136999948444141410e+03,-5.692752784402890143e+01,3.752553823233029107e-14,-4.554202227522312114e+02,3.002043058586423285e-13
5.090449999999999875e+01,3.085587368768179586e-02,-2.306301849346826388e-02,4.354768440479152787e+02,5.335611703461671240e-01,1.201314828863653261e-11,4.268489362769336992e+00,9.610518630909226090e-11
5.090529999999999688e+01,8.169991091025941010e-02,-7.135642359772316479e-02,-4.141625822266995783e+03,-5.698751769534857914e+01,3.352873534367972752e-14,-4.559001415627886331e+02,2.682298827494378202e-13
5.095459999999999923e+01,8.169959932217624177e-02,-7.135624590412874280e-02,-4.146251696527667264e+03,-5.704750743295113580e+01,3.153033389935444575e-14,-4.563800594636090864e+02,2.522426711948355660e-13
5.095620000000000260e+01,3.082711790334976415e-02,-2.302647371362531725e-02,4.355006820354343517e+02,5.345183008498528565e-01,1.206277872728422906e-11,4.276146406798822852e+00,9.650222981827383251e-11
5.100399999999999778e+01,8.169929054507607535e-02,-7.135606981504868940e-02,-4.150877571222208644e+03,-5.710749705786745523e+01,3.508304757815494668e-14,-4.568599764629396418e+02,2.806643806252395734e-13
5.100789999999999935e+01,3.079839176984711449e-02,-2.299004537112231752e-02,4.355244570193174241e+02,5.354761603069784215e-01,1.211068138134985261e-11,4.283809282455827372e+00,9.688545105079882092e-11
5.105330000000000013e+01,8.169898455360460887e-02,-7.135589531598507396e-02,-4.155503446346710916e+03,-5.716748657111662624e+01,3.019806626980425790e-14,-4.573398925689330099e+02,2.415845301584340632e-13
5.105960000000000321e+01,3.076969520171874903e-02,-2.295373305708292566e-02,4.355481692502282840e+02,5.364347422077241356e-01,1.215889021410898607e-11,4.291477937661793085e+00,9.727112171287188858e-11
5.110099999999999909e+01,3.074675917762907315e-02,-2.292476647249755764e-02,4.355670940205146735e+02,5.372021235410525675e-01,1.219858675877150134e-11,4.297616988328420540e+00,9.758869407017201070e-11
5.110269999999999868e+01,8.169868132263607974e-02,-7.135572239257118032e-02,-4.160129321897297814e+03,-5.722747597371057537e+01,3.375077994860475883e-14,-4.578198077896846030e+02,2.700062395888380706e-13
5.115200000000000102e+01,8.169838082727132189e-02,-7.135555103057021620e-02,-4.164755197870126722e+03,-5.728746526664770045e+01,3.819167204710538499e-14,-4.582997221331816036e+02,3.055333763768430799e-13
5.115270000000000294e+01,3.071811561566204635e-02,-2.288866198390564904e-02,4.355906939240111342e+02,5.381619895749606419e-01,1.224875756378196456e-11,4.305295916599685135e+00,9.799006051025571651e-11
5.120139999999999958e+01,8.169808304283554534e-02,-7.135538121587423066e-02,-4.169381074261394133e+03,-5.734745445092485738e+01,3.685940441755519714e-14,-4.587796356073988591e+02,2.948752353404415771e-13
5.120439999999999969e+01,3.068950138615185105e-02,-2.285267238654579286e-02,4.356142317701787761e+02,5.391225600566423859e-01,1.229660730878157082e-11,4.312980480453139087e+00,9.837285847025256658e-11
5.125070000000000192e+01,8.169778794487665696e-02,-7.135521293450290681e-02,-4.174006951067328373e+03,-5.740744352752373914e+01,4.218847493575594854e-14,-4.592595482201899131e+02,3.375077994860475883e-13
5.125610000000000355e+01,3.066091640813578198e-02,-2.281679727696700813e-02,4.356377078052606748e+02,5.400838286409173072e-01,1.234816762729629147e-11,4.320670629127338458e+00,9.878534101837033177e-11
5.130010000000000048e+01,8.169749550916299841e-02,-7.135504617260238214e-02,-4.178632828284189600e+03,-5.746743249741719239e+01,4.130029651605582330e-14,-4.597394599793375392e+02,3.304023721284465864e-13
5.130780000000000030e+01,3.063236060179574949e-02,-2.278103625313109698e-02,4.356611222743511007e+02,5.410457890250741642e-01,1.239695759241987716e-11,4.328366312200593313e+00,9.917566073935901727e-11
5.135560000000000258e+01,8.169716967130910557e-02,-7.135486036461798076e-02,-4.183836940639735076e+03,-5.753491996220638782e+01,4.396483177515619900e-14,-4.602793596976511026e+02,3.517186542012495920e-13
5.135949999999999704e+01,3.060383388844297586e-02,-2.274538891440655228e-02,4.356844754214016007e+02,5.420084349488435427e-01,1.244744151501775420e-11,4.336067479590748341e+00,9.957953212014203359e-11
5.140090000000000003e+01,3.058103341254440194e-02,-2.271695262837704343e-02,4.357031139503829991e+02,5.427790410962676226e-01,1.248770271217169991e-11,4.342232328770140981e+00,9.990162169737359932e-11
5.140489999999999782e+01,8.169688281340446723e-02,-7.135469678616448985e-02,-4.188462818717560367e+03,-5.759490870855057665e+01,3.108624468950438313e-14,-4.607592696684046132e+02,2.486899575160350651e-13
5.145259999999999678e+01,3.055255887181993271e-02,-2.268150891772852812e-02,4.357263573288952898e+02,5.437429053493146869e-01,1.253886838109563584e-11,4.349943242794517495e+00,1.003109470487650867e-10
5.145430000000000348e+01,8.169659854342015137e-02,-7.135453468469114824e-02,-4.193088697194847555e+03,-5.765489735118019610e+01,2.975397705995419528e-14,-4.612391788094415688e+02,2.380318164796335623e-13
5.150359999999999872e+01,8.169631683801320543e-02,-7.135437404685385232e-02,-4.197714576067995949e+03,-5.771488589103265809e+01,3.486100297322991537e-14,-4.617190871282612648e+02,2.788880237858393230e-13
5.150430000000000064e+01,3.052411320963410724e-02,-2.264617777785537037e-02,4.357495400624038666e+02,5.447074378358091051e-01,1.258847106416771666e-11,4.357659502686472841e+00,1.007077685133417333e-10
5.155299999999999727e+01,8.169603767405098083e-02,-7.135421485942913811e-02,-4.202340455333439422e+03,-5.777487432903984654e+01,2.398081733190338127e-14,-4.621989946323187723e+02,1.918465386552270502e-13
5.155599999999999739e+01,3.049569635145323379e-02,-2.261095881341666780e-02,4.357726623905723500e+02,5.456726324536848027e-01,1.264002184170331944e-11,4.365381059629478422e+00,1.011201747336265555e-10
5.160229999999999961e+01,8.169576102860952316e-02,-7.135405710931316814e-02,-4.206966334987640039e+03,-5.783486266612262483e+01,3.685940441755519714e-14,-4.626789013289809986e+02,2.948752353404415771e-13
5.160770000000000124e+01,3.046730822380203096e-02,-2.257585163044961013e-02,4.357957245519499452e+02,5.466384831418488188e-01,1.269140174897653850e-11,4.373107865134790551e+00,1.015312139918123080e-10
5.165169999999999817e+01,8.169548687897161543e-02,-7.135390078352057963e-02,-4.211592215027090788e+03,-5.789485090319348615e+01,4.729550084903166862e-14,-4.631588072255478892e+02,3.783640067922533490e-13
5.165939999999999799e+01,3.043894875424935434e-02,-2.254085583636368517e-02,4.358187267839772971e+02,5.476049838799347258e-01,1.274218664609749752e-11,4.380839871039477806e+00,1.019374931687799801e-10
5.170080000000000098e+01,3.041628176442240025e-02,-2.251293913814106720e-02,4.358370855793231158e+02,5.483786484864225930e-01,1.278338025711978077e-11,4.387029187891380744e+00,1.022670420569582461e-10
5.170100000000000051e+01,8.169521520262486292e-02,-7.135374586918355466e-02,-4.216218095448321947e+03,-5.795483904115876328e+01,3.863576125695544761e-14,-4.636387123292701062e+02,3.090860900556435809e-13
5.175039999999999907e+01,8.169494597725981966e-02,-7.135359235355066831e-02,-4.220843976247890168e+03,-5.801482708091427298e+01,3.619327060278010322e-14,-4.641186166473141839e+02,2.895461648222408257e-13
5.175249999999999773e+01,3.038797370019975796e-02,-2.247814285907137610e-02,4.358599805333543031e+02,5.493463042717765532e-01,1.283427530918146431e-11,4.394770434174212426e+00,1.026742024734517145e-10
5.180420000000000158e+01,3.035969409670416855e-02,-2.244345687688110644e-02,4.358828162170208316e+02,5.503145934641678894e-01,1.288858863385256015e-11,4.402516747713343115e+00,1.031087090708204812e-10
5.180590000000000117e+01,8.169464600089368367e-02,-7.135342130462318799e-02,-4.226048092595390699e+03,-5.808231350935399462e+01,2.886579864025407005e-14,-4.646585080748319569e+02,2.309263891220325604e-13
5.185529999999999973e+01,8.169438191070679811e-02,-7.135327071942292043e-02,-4.230673974187639942e+03,-5.814230134335507216e+01,3.574918139293004060e-14,-4.651384107468405773e+02,2.859934511434403248e-13
5.185589999999999833e+01,3.033144288534529373e-02,-2.240888080414235942e-02,4.359055928636032604e+02,5.512835101953652561e-01,1.294009951274821546e-11,4.410268081562922049e+00,1.035207961019857237e-10
5.190460000000000207e+01,8.169412020307312283e-02,-7.135312149381704827e-02,-4.235299856147670653e+03,-5.820228908189611161e+01,3.863576125695544761e-14,-4.656183126551688929e+02,3.090860900556435809e-13
5.190760000000000218e+01,3.030321999851087744e-02,-2.237441425477232348e-02,4.359283107053009303e+02,5.522530486365476721e-01,1.299207096072674261e-11,4.418024389092381377e+00,1.039365676858139409e-10
